"MMSA_NAME","CASES","DEATHS","death_rate","MMSA_Number","BMI_.kg.m2.","underweight","normalweight","overweight","obese","extremeobesity","Gen_Hlth_good","Gen_Hlth_bad","Gen_Hlth_unkn","Insured","Uninsured","Unkn_insurance","HD_yes","HD_no","Unkn_HD","cancer_yes","cancer_no","Unkn_cancer","KD_yes","KD_no","Unkn_KD","Diabetes_yes","Diabetes_no","Unkn_Diabetes","Smoke_yes","Smoke_no","Unkn_Smoke","age_30minus","age_30_40","age_40_50","age_50_60","age_60_70","age_70plus"
"Cincinnati, OH-KY-IN",31059,681,2.1926011784024,17140,28.0058856307727,0.016786768555648,0.304664348954973,0.388213726898844,0.247551349742517,0.0427838058480173,0.828344942375205,0.169934484112883,0.00166387234440928,0.89915974312937,0.0948249551736032,0.00595860052952363,0.0477373947326664,0.944768284214441,0.00743761988538896,0.0634483547821924,0.935020194255141,0.00147474979516337,0.0313552227558543,0.965991257305054,0.00259681877158877,0.124180978939799,0.87456527698007,0.00119704291262858,0.749549544840646,0.21702432013102,0.0333694338608305,0.204019817762411,0.164499642619664,0.167622977872463,0.192735908339223,0.14647223225019,0.124592719988545
"Cleveland-Elyria, OH",23903,885,3.70246412584194,17460,27.9755182580755,0.0154329820579192,0.309543725177757,0.397747605899047,0.228682743147266,0.048592943718011,0.821658097099773,0.175032439929917,0.00330946297030981,0.917017023945771,0.0810452919891849,0.00193768406504423,0.0433134934414063,0.950757721309846,0.00592878524874747,0.0654497908810883,0.931259160972254,0.00329104814665737,0.0263940836246756,0.970624024176896,0.00298189219842789,0.132653409294356,0.865253817427989,0.0020927732776558,0.754763427277609,0.204717742798408,0.0405188299239828,0.176377940508588,0.168766573741269,0.150907551164619,0.189335085054035,0.16065812373665,0.15395472579484
"College Station-Bryan, TX",7113,73,1.0262898917475,17780,27.7505864870374,0.0136407579973974,0.302039785321723,0.400440374124902,0.240770267403746,0.0431088151522314,0.863151479095223,0.119861856909191,0.0169866639955855,0.805512778326692,0.185888328733595,0.00859889293971305,0.0236416263078421,0.972573774036764,0.00378459965539366,0.0578967708528684,0.941977280383608,0.000125948763523293,0.0252425766669317,0.974408790803659,0.000348632529409651,0.101337427005925,0.898073298867716,0.000589274126358706,0.813247307821707,0.129989917958728,0.0567627742195653,0.349202648850281,0.184803343660618,0.165076529159188,0.123354134640214,0.0869106091703138,0.0906527345193854
"Colorado Springs, CO",7139,178,2.49334640705981,17820,26.8761651810817,0.0229262877426761,0.365167564463962,0.395715390820167,0.188437992960949,0.0277527640122469,0.857593187337749,0.1410301318462,0.00137668081605063,0.89038528396064,0.10439876749123,0.00521594854812957,0.0292268534076157,0.966195132801557,0.00457801379082734,0.0670682254826646,0.929918936338458,0.00301283817887759,0.0243015834456309,0.972435464188469,0.00326295236589983,0.0928162728049606,0.905248353088574,0.00193537410646488,0.762186733569689,0.161039684726218,0.0767735817040929,0.23180500855923,0.185913990759774,0.157854089459645,0.183514034274374,0.139699579273916,0.101213297673061
"Columbia, SC",26849,519,1.93303288763082,17900,28.2581897856397,0.0115743149152541,0.300059096824512,0.378446330049892,0.26572911983798,0.0441911383723618,0.828154094898785,0.16936983204789,0.00247607305332563,0.855378591374773,0.139238007042982,0.00538340158224474,0.0381150575112199,0.953550283745448,0.00833465874333185,0.061721308114439,0.935667711626495,0.00261098025906557,0.0258449593495961,0.968923560239199,0.005231480411205,0.132817951508192,0.86503299720748,0.00214905128432814,0.785217329452567,0.18632980225764,0.0284528682897928,0.23073930234468,0.17312202101972,0.163729841215056,0.168549720677986,0.147718169465126,0.116140945277432
"Columbus, OH",38771,832,2.14593381651234,18140,28.1919566138003,0.0184847473380085,0.30206302271001,0.382893103491184,0.241310513431289,0.055248613029509,0.837386484801001,0.16149395054925,0.00111956464974922,0.909772981179507,0.0869373093672079,0.00328970945328486,0.0338032616355745,0.957678156916316,0.00851858144810958,0.061064110622422,0.936739386570967,0.00219650280661098,0.0240099800926298,0.972938352603437,0.00305166730393301,0.12278835917137,0.874489383488801,0.00272225733982925,0.75569853374471,0.205838427386848,0.038463038868442,0.22260515360881,0.18352521383086,0.174579423786892,0.177264595595793,0.133299940992789,0.108725672184857
"Corpus Christi, TX",17389,451,2.59359365115878,18580,29.0962868557514,0.0126801399525379,0.264582273096582,0.350489899860399,0.312795959170891,0.0594517279195899,0.735800196966046,0.249187079108043,0.0150127239259112,0.802289990901303,0.190595342306576,0.00711466679212137,0.0359118844555505,0.955486200867418,0.00860191467703136,0.0748279807810198,0.924757567129046,0.000414452089934018,0.0377256295039026,0.960240370780218,0.00203399971587917,0.190449519610047,0.80432370734493,0.00522677304502371,0.779673017128848,0.170801654564575,0.0495253283065774,0.195586641037986,0.18190251791056,0.164199716583614,0.169183879847751,0.16353057571672,0.12559666890337
"Crestview-Fort Walton Beach-Destin, FL",7013,140,1.99629259945815,18880,27.4626499369275,0.0186202123088896,0.314888947507111,0.413944180470076,0.221638173816915,0.0309084858970077,0.814579219094874,0.177633652367978,0.00778712853714738,0.812109945145292,0.181102071585938,0.00678798326876959,0.0467889473943939,0.945002448824162,0.00820860378144382,0.0736111270634686,0.923777301514728,0.00261157142180305,0.041909707958517,0.955503891774883,0.00258640026660039,0.149882612885166,0.850028398206122,8.89889087118394e-05,0.737580190214701,0.198403491256577,0.0640163185287225,0.198007803849458,0.170546151241233,0.153861638061475,0.179684759577855,0.156263058227634,0.141636589042346
"Cumberland, MD-WV",648,27,4.16666666666667,19060,28.2282931131236,0.0175246287270503,0.260500648679258,0.442149592348244,0.226102702878504,0.0537224273669428,0.772787778990552,0.227212221009448,0,0.955821554591152,0.0422641115231175,0.00191433388573065,0.0643438889064452,0.913734143146946,0.0219219679466092,0.0794858947940012,0.915771033083122,0.00474307212287664,0.0329126993099725,0.963757366708406,0.00332993398162193,0.186960042858787,0.812237195519939,0.000802761621273947,0.800664954760874,0.183395720845993,0.0159393243931329,0.163893881210954,0.186289965715194,0.135246987718252,0.190095473562689,0.155947289435231,0.16852640235768
"Davenport-Moline-Rock Island, IA-IL",6998,115,1.64332666476136,19340,28.0544456358049,0.00899815758291956,0.309195061313433,0.355104040816289,0.298179854880924,0.0285228854064348,0.820113319581509,0.17988668041849,0,0.899557946380579,0.100442053619422,0,0.0594224449078452,0.935744107338341,0.00483344775381413,0.0927147000395859,0.903976309124107,0.00330899083630695,0.0265267612345006,0.972672564476875,0.000800674288624915,0.135989448606262,0.864010551393738,0,0.80351074093703,0.187733641838646,0.00875561722432367,0.185138660666529,0.157744801873744,0.162435268734811,0.188395484515031,0.156702737479837,0.149583046730048
"Deltona-Daytona Beach-Ormond Beach, FL",12696,275,2.16603654694392,19660,27.4348638985241,0.0324835614942584,0.313336594632605,0.388908622701194,0.233639742221806,0.0316314789501372,0.807646349207082,0.189102294760418,0.00325135603250001,0.827433313993526,0.168022214359416,0.00454447164705796,0.0567365251986129,0.931889286073369,0.011374188728018,0.0969592132999915,0.900713528560772,0.00232725813923607,0.0461559061073788,0.94907212919999,0.00477196469263119,0.164538822163094,0.828569066719146,0.00689211111776005,0.768344956720159,0.188968743443088,0.0426862998367534,0.162376339550275,0.132812562305146,0.135177990847237,0.173225612019361,0.178491403625634,0.217916091652348
"Denver-Aurora-Lakewood, CO",40918,1348,3.29439366537954,19740,26.6875440888182,0.0188503052790171,0.37009089540676,0.416420247098812,0.172043079532127,0.0225954726832838,0.865137135300943,0.132800967075105,0.00206189762395178,0.871690669776709,0.12083037615074,0.00747895407255168,0.0251454767160899,0.970022883540625,0.00483163974328557,0.059130253071327,0.938794720983935,0.00207502594473768,0.0226047378161344,0.975247528700474,0.00214773348339152,0.0952912962125021,0.903120033919316,0.00158866986818182,0.777311385137819,0.140249492715979,0.0824391221462028,0.199969113958059,0.201165049876862,0.179768365280622,0.174494507210179,0.142290367300333,0.102312596373946
"Des Moines-West Des Moines, IA",21318,353,1.65587766206961,19780,28.1295172560338,0.015199979558917,0.3015966146975,0.398973594138386,0.233421165163998,0.0508086464411998,0.873334901669682,0.125319460107185,0.00134563822313302,0.925722061578649,0.0693146587299666,0.00496327969138386,0.0332682295042503,0.959708634321506,0.0070231361742435,0.0603327594204867,0.938113777698736,0.00155346288077783,0.0183093756866304,0.978207084213529,0.00348354009984031,0.0983520040170808,0.89961473601124,0.00203325997167971,0.801434340919715,0.162869016043497,0.0356966430367872,0.208093922631833,0.197003625656831,0.169578758677231,0.172722661230671,0.139898542702309,0.112702489101125
"Duluth, MN-WI",2601,43,1.65321030372933,20260,27.5983397669919,0.0185206569775611,0.307498574551528,0.416414942681443,0.228355831883655,0.0292099939058133,0.847749054335776,0.149383113041949,0.00286783262227481,0.926209059410226,0.0706361262505247,0.00315481433924938,0.0461831115645648,0.947104287677479,0.00671260075795656,0.0768479725892286,0.920224475690494,0.00292755172027689,0.0272885281349065,0.969754453981209,0.0029570178838851,0.113240685056368,0.884758543351744,0.00200077159188798,0.747516204211962,0.214788956543712,0.0376948392443263,0.207552264196821,0.155315828909077,0.132167385474105,0.179774700125841,0.178396482386655,0.146793338907501
"Durham-Chapel Hill, NC",14409,266,1.84606842945381,20500,27.2453181700251,0.00747743958497464,0.356144654926403,0.410628769079939,0.188494179852391,0.0372549565562924,0.839221407303843,0.160484342329052,0.000294250367105867,0.78558030707992,0.213629188714516,0.000790504205563111,0.032953161822252,0.963734494778709,0.00331234339903867,0.0592202783531499,0.940179337515967,0.000600384130882875,0.0229135574984214,0.97614682280645,0.000939619695128803,0.104595689852644,0.894803926016473,0.000600384130882875,0.834975833360345,0.142785264775923,0.0222389018637319,0.229167852073102,0.1935768408765,0.170566741259624,0.164865646920929,0.129720065642799,0.112102853227046
"El Paso, TX",24498,529,2.15935994775084,21340,28.3424902260248,0.0140008449444898,0.274485922694777,0.41247443055244,0.253797691280633,0.0452411105276609,0.745734566568824,0.243563556668029,0.0107018767631479,0.686531877715094,0.306018948076493,0.00744917420841225,0.0242084188400788,0.971093327585479,0.00469825357444198,0.0406908853466982,0.956760406950928,0.00254870770237345,0.023205412736306,0.975096179499132,0.00169840776456224,0.159099354697957,0.839079115966544,0.0018215293354991,0.817069510407671,0.129472565328847,0.053457924263482,0.25668617652891,0.177150463023891,0.174126913342207,0.164659713071576,0.116418926272114,0.110957807761302
"Evansville, IN-KY",6512,86,1.32063882063882,21780,28.7837794787422,0.0115834698760605,0.2897098724463,0.382644801251878,0.245145086081882,0.0709167703438787,0.795895665961927,0.200072925688351,0.00403140834972161,0.897153962918373,0.0968850004121424,0.00596103666948492,0.0400705758010657,0.94975888617293,0.0101705380260043,0.0639896976695357,0.932209116293983,0.00380118603648152,0.0251636675860666,0.973172034546615,0.00166429786731864,0.135969332326474,0.862105861518972,0.00192480615455402,0.747340860072059,0.214902082850038,0.0377570570779027,0.211024834381798,0.1379491494603,0.161143219493245,0.188939668598688,0.160125692367355,0.140817435698614
"Fargo, ND-MN",6791,118,1.73759387424532,22020,27.6906605239388,0.0143190324175317,0.321361785181168,0.396430380178659,0.229791739143308,0.0380970630793329,0.870792287114138,0.127796459936671,0.0014112529491914,0.910377052319936,0.0829759720275042,0.00664697565255983,0.0309868176296324,0.963797604774652,0.00521557759571523,0.0569367851389644,0.942049392054962,0.00101382280607424,0.0232216678231193,0.974851990178641,0.00192634199823928,0.0757182237062755,0.922858859544692,0.00142291674903223,0.798042052079642,0.164150799635635,0.0378071482847228,0.291069109632513,0.193452089695284,0.136464563370451,0.153332472649312,0.124877142609955,0.100804622042485
"Florence, SC",7033,247,3.51201478743068,22500,28.6517306558534,0.0176188183091632,0.287873313282277,0.348966222488687,0.29196440864571,0.0535772372741619,0.777256453188341,0.218475775269304,0.00426777154235518,0.859068326669052,0.134624308993131,0.006307364337817,0.0614887882735115,0.931672236023128,0.00683897570336042,0.0648866954262342,0.934317497653833,0.000795806919932596,0.0444610150049018,0.950787353576567,0.00475163141853152,0.184799658310681,0.812307267547581,0.00289307414173778,0.739081883947287,0.225993922774617,0.0349241932780953,0.200271961303912,0.14778494454548,0.174920452736314,0.170835815527355,0.164991764580912,0.141195061306028
"Fort Smith, AR-OK",6496,90,1.38546798029557,22900,28.93287564546,0.0120387698290594,0.267182269615739,0.37396148840862,0.299581820835108,0.0472356513114742,0.685386080416741,0.312592624259117,0.00202129532414269,0.785100910433082,0.208547226677581,0.00635186288933668,0.0586866968315831,0.929760279417434,0.011553023750983,0.0578414119285435,0.931486266118507,0.0106723219529499,0.0384880229256833,0.959510922202828,0.00200105487148838,0.163997385966706,0.826750146354775,0.0092524676785191,0.730743512940659,0.249361017763052,0.0198954692962896,0.233516679155932,0.123618249849867,0.159973873085873,0.19295285508138,0.163235223447648,0.1267031193793
"Fort Wayne, IN",6735,222,3.29621380846325,23060,28.0473531383706,0.0180809295891081,0.306359334025745,0.388660044044171,0.238587847855879,0.0483118444850969,0.830017617465551,0.16448957842601,0.00549280410843848,0.847213208872382,0.146656760731141,0.00613003039647701,0.0479606294817247,0.946106680453059,0.00593269006521569,0.061728113880437,0.936711940257316,0.00155994586224715,0.0251096053507771,0.973579974836402,0.00131041981282089,0.130738600004984,0.867903077434977,0.00135832256003933,0.764306157610017,0.19560063114427,0.0400932112457134,0.204743543375032,0.172764302195455,0.162886035026805,0.182466920709328,0.147126167957559,0.130013030735821
"Gainesville, FL",9850,81,0.822335025380711,23540,27.5326696660461,0.0249210886106863,0.365746457390111,0.367315405688481,0.184493854962091,0.0575231933486307,0.855292587841175,0.139154051213334,0.00555336094549034,0.838742033367434,0.149242462519089,0.0120155041134775,0.0366326815028565,0.954506269934645,0.00886104856249833,0.0600860372881065,0.938734284978506,0.00117967773338732,0.0309088169489322,0.968171629817565,0.000919553233502472,0.119966411683699,0.878464249866278,0.00156933845002235,0.810797247473803,0.139266235498886,0.0499365170273105,0.360145359460992,0.140611740485767,0.119948314223362,0.145239594640734,0.122311564243471,0.111743426945674
"Glens Falls, NY",693,44,6.34920634920635,24020,28.4631730303502,0.0187899563354478,0.275945442340085,0.39265884290966,0.259305859541614,0.0532998988731935,0.858029850747561,0.140119719550048,0.00185042970239107,0.943362140566276,0.0554641540508984,0.0011737053828252,0.0439146382714761,0.947407748493388,0.00867761323513551,0.0817133524487763,0.91816810672785,0.000118540823374155,0.0372099841542708,0.961943407921444,0.000846607924285514,0.127208992606655,0.872791007393345,0,0.734056949063546,0.218916898654207,0.047026152282247,0.153270248281223,0.166981545347258,0.150710485731157,0.191992182657985,0.177274369267693,0.159771168714684
"Grand Forks, ND-MN",2629,17,0.646633701027006,24220,28.2026200646863,0.015981980797107,0.289493566486454,0.395465458711491,0.256256504641581,0.0428024893633668,0.847726379529281,0.150279751047101,0.0019938694236181,0.909104710606897,0.074491614998605,0.0164036743944982,0.0447179294845905,0.949969165655464,0.00531290485994581,0.0686348946877914,0.930271024163155,0.00109408114905347,0.0322131581728404,0.966246708023072,0.00154013380408702,0.0984499520036717,0.90128657260929,0.000263475387038348,0.810195388606242,0.15060658647993,0.039198024913828,0.314108905160079,0.163361047607884,0.114864156576646,0.1617234970346,0.12136701864766,0.124575374973131
"Grand Island, NE",2221,53,2.38631247185952,24260,28.6280778757986,0.0139769604221407,0.248117959478815,0.410824214451801,0.277129039877286,0.0499518257699576,0.821659078403949,0.177610931116284,0.000729990479767435,0.842120389819182,0.152566112775842,0.00531349740497604,0.0397674501858469,0.954983241909646,0.00524930790450679,0.0781402836391845,0.92061599421008,0.00124372215073576,0.0312021598418985,0.963225947728837,0.00557189242926468,0.121400021522582,0.877609958832244,0.000990019645173658,0.803752449927649,0.161665731610733,0.0345818184616176,0.190867423996306,0.173523363908705,0.150067270812708,0.184062752487865,0.151247984841282,0.150231203953134
"Greensboro-High Point, NC",12911,253,1.95956935946092,24660,28.4968190501717,0.0164226192653994,0.270066336306016,0.409336787978897,0.251933802756804,0.0522404536928831,0.807252114337726,0.189665007220331,0.00308287844194302,0.814452009424881,0.178445397989089,0.00710259258603002,0.041655277425647,0.952537170205999,0.00580755236835394,0.0606361648137122,0.939304423278549,5.94119077387053e-05,0.026614556725514,0.969306888930961,0.00407855434352462,0.146185803612964,0.853754784479297,5.94119077387053e-05,0.77134486595397,0.193146671393808,0.035508462652222,0.216642363102433,0.151192542893275,0.173486238558271,0.182513127583712,0.14465950308749,0.131506224774817
"Hagerstown-Martinsburg, MD-WV",2908,55,1.89133425034388,25180,28.4646965014486,0.0170015102738414,0.275178699562122,0.376288712296676,0.281971979646469,0.0495590982208916,0.810594297092967,0.186852016202522,0.00255368670451056,0.887926512699351,0.107848889331245,0.00422459796940388,0.0497377408893517,0.944408601577551,0.00585365753309775,0.0717318035516469,0.925364540744163,0.00290365570418986,0.0224413600705098,0.975246450328664,0.00231218960082633,0.146047732166563,0.853668992113672,0.000283275719764965,0.749432122502942,0.216751608693008,0.0338162688040494,0.183482399395354,0.170982996335164,0.171668938866943,0.182501543489803,0.157966542314172,0.133397579598564
"Houston-The Woodlands-Sugar Land, TX",197513,3456,1.74975824376117,26420,28.0974734334234,0.0216151467332078,0.265850335530011,0.445813786903368,0.222650600911252,0.0440701299221614,0.800078342061846,0.185692067499099,0.0142175806602044,0.726168959225838,0.264693087177386,0.00912594381792553,0.0331472474875815,0.956018619437883,0.0108221232956854,0.051641449546294,0.947148478236323,0.00119806243853289,0.0271219655919585,0.969300505437527,0.00356551919166384,0.124322268711183,0.872586376816405,0.00307934469356071,0.807808594627055,0.125526490495802,0.0666529050982927,0.217506987134969,0.20823278858641,0.180858426279114,0.17636657075586,0.124378866595173,0.0926443508696237
"Huntington-Ashland, WV-KY-OH",3630,66,1.81818181818182,26580,29.0028935862283,0.0165488930184132,0.244628392778833,0.392113767235321,0.280020926860965,0.0666880201064676,0.732191267517088,0.266227495922333,0.00158123656057923,0.892953784945009,0.104259695104076,0.00278651995091502,0.0799992492251653,0.910369660827088,0.00963108994774678,0.0819497425375938,0.917164929471233,0.000885327991173272,0.042498506470815,0.953963880426947,0.00353761310223798,0.175284933162546,0.822750015212615,0.00196505162483936,0.723225378537201,0.250303231573433,0.0264713898893657,0.184034215012504,0.156552349113417,0.160267821765941,0.178959138866734,0.164188165713931,0.155998309527474
"Idaho Falls, ID",3481,19,0.545820166618788,26820,28.2463864170297,0.0223857940991817,0.291588313018571,0.377659991855393,0.249833821658586,0.0585320793682676,0.84220766895413,0.156565452571855,0.00122687847401421,0.84612786953319,0.142785767558935,0.0110863629078751,0.0348514350805852,0.960808844940383,0.00433971997903206,0.0676806019885927,0.931403050261514,0.000916347749893288,0.0248271766112911,0.972066921067886,0.00310590232082308,0.109193928580074,0.888184683747635,0.00262138767229036,0.838167035385551,0.129801351090513,0.0320316135239359,0.214643618730875,0.209628347617565,0.144835624744083,0.182268958526697,0.133730090734183,0.114893359646598
"Indianapolis-Carmel-Anderson, IN",38487,1489,3.8688388286954,26900,28.2358341501229,0.018126784857527,0.293649721090415,0.388949941021831,0.245206014755672,0.0540675382745558,0.822977986025883,0.172597048739944,0.00442496523417286,0.868096892283635,0.125928007130665,0.0059751005857004,0.0430806564816834,0.951513227794744,0.00540611572357238,0.0622957546725141,0.936170297818843,0.0015339475086427,0.0302763672866384,0.968079340491044,0.00164429222231742,0.13403590777259,0.864336780073752,0.00162731215365823,0.764008217054041,0.190656608315807,0.0453351746301513,0.210613576320009,0.179025987641828,0.173243444579839,0.180590185183512,0.140810065289459,0.115716740985353
"Jackson, MS",18326,504,2.7501909854851,27140,28.7258239361966,0.018421311081433,0.27966917105514,0.375387935857391,0.260977899339031,0.0655436826670051,0.798239563023241,0.198269549359192,0.00349088761756663,0.808976593643774,0.185519683790168,0.00550372256605813,0.04207336476808,0.94613245069963,0.0117941845322898,0.0632299190086802,0.935584071137444,0.00118600985387572,0.0281134110960871,0.969895902033124,0.00199068687078894,0.142961535551932,0.856580248394567,0.000458216053501636,0.770205955108068,0.187728957801452,0.0420650870904799,0.213838977823794,0.196854435980834,0.15230279936252,0.170625742564635,0.149285963670986,0.11709208059723
"Jacksonville, FL",44701,622,1.39146775239928,27260,28.0858273269116,0.0198383931632985,0.303146422986028,0.394274072182972,0.236311999978605,0.0464291116890959,0.810693950243979,0.186327230283192,0.00297881947282904,0.852032206425247,0.140781631312671,0.00718616226208208,0.0457889358961748,0.948741573400522,0.00546949070330281,0.0696681667059307,0.928617577958643,0.0017142553354259,0.0272710960200366,0.96948256068659,0.00324634329337313,0.13919147895224,0.859022610658726,0.00178591038903326,0.779611820514617,0.16854247701745,0.0518457024679339,0.206671778790937,0.172543958015939,0.149831133551939,0.196954891113946,0.15027733057874,0.123720907948499
"Kahului-Wailuku-Lahaina, HI",391,9,2.30179028132992,27980,26.8730534245267,0.0212218555042035,0.388565808087992,0.372443560013197,0.182990210168107,0.0347785662265005,0.863006719682479,0.136884605439726,0.000108674877794471,0.918935190344812,0.0785909588736467,0.00247385078154081,0.0308352977466332,0.96441498373764,0.00474971851572681,0.0657175206922362,0.933961958827413,0.000320520480350523,0.0329690860672462,0.964807552856021,0.00222336107673314,0.133209646829389,0.866557296614952,0.000233056555658997,0.821983416636678,0.133452259769965,0.0445643235933563,0.170185688686548,0.164127240697364,0.172512071909312,0.175422305601118,0.178047447124971,0.139705245980687
