"MMSA","BMI_(kg/m2)","underweight","normalweight","overweight","obese","extremeobesity"
37460,27.9576575215306,0.0231468627451909,0.308447872795289,0.400521401436861,0.217705803432516,0.0501780595901435
37860,27.6627808868997,0.0202814457722823,0.314058970282271,0.406130563431577,0.221277079771614,0.0382519407422564
37964,27.8526326441393,0.0160098424589967,0.32694523447196,0.386997427681779,0.218619124199164,0.0514283711881013
38060,27.6047932579973,0.0209367554527299,0.311408569356859,0.409399892611204,0.221255119947873,0.0369996626313344
38300,28.1162455625663,0.0165006947403749,0.302080594293382,0.385834505525667,0.247404271189046,0.0481799342515298
38660,28.088528969122,0.0137816847666022,0.286103047849824,0.412768069071463,0.24715053162569,0.0401966666864213
38860,27.3631212868009,0.0143806343711208,0.345024092718485,0.391652995216177,0.216481117914522,0.0324611597796954
38900,27.36256196361,0.0171513592132888,0.351587282429833,0.386406575129727,0.205960004484194,0.0388947787429581
38940,27.1664768036852,0.0119898604650712,0.334093101080177,0.427176087382037,0.202899843992305,0.0238411070804104
39300,27.6972117009467,0.0145611643410658,0.312625354915581,0.412652898466687,0.223372740396561,0.0367878418801051
39340,26.8153145599384,0.0211048231375324,0.383266840660365,0.378276984899983,0.190074811612803,0.0272765396893168
39580,27.3629405349238,0.0188678054924035,0.331869733981135,0.413459117229527,0.205265906306784,0.0305374369901505
39660,27.7729601483041,0.0106904690689655,0.323947170578941,0.395450583054111,0.229772062708571,0.040139714589412
39900,26.9604933852708,0.0203390786234585,0.352967097249899,0.411157076249187,0.192230806327353,0.0233059415501028
40060,28.0316402378831,0.0157806387509828,0.295358520221559,0.403676504241936,0.244800465759773,0.0403838710257491
40140,27.8674724481095,0.0139584853206668,0.290694874330522,0.424777740954855,0.232051719019532,0.0385171803744244
40220,27.7951772418509,0.029048728317834,0.28932465605044,0.424820869466155,0.203227950352136,0.0535777958134339
40340,27.4304139853717,0.0154179075186888,0.324203814474089,0.403532233797409,0.227298536130788,0.0295475080790246
40380,27.7842196266205,0.017955427099535,0.325189795617955,0.386074382606073,0.22792091983175,0.0428594748446881
40484,27.4895121386792,0.0151398570498152,0.326635864096215,0.414849926518048,0.209303097980908,0.0340712543550128
40900,27.414494195722,0.016207634863674,0.336932065990766,0.407425341135532,0.204192061626622,0.0352428963834058
41060,27.7411665189758,0.0156551098635166,0.288305899974647,0.434304936075471,0.230909744665063,0.0308243094213024
41180,28.0344678874372,0.016582023312734,0.312847924289535,0.386727344609059,0.232543874934213,0.0512988328544589
41420,28.6784770198809,0.0153524912227822,0.262435625722561,0.390235537227069,0.27871210372125,0.0532642421063372
41460,29.606533266799,0.0132274366553143,0.272371779733572,0.391811734312906,0.247184066449712,0.0754049828484954
41540,28.4070695217549,0.0157576650222512,0.270031962413641,0.404257228330204,0.261522662096203,0.0484304821377008
41620,27.204515507309,0.0201718006936228,0.347062916229615,0.401858572924014,0.198315921455851,0.032590788696898
41700,28.4868784778147,0.0127275026638377,0.265104432138881,0.402444197450093,0.270226110937234,0.0494977568099538
41884,25.9400280989535,0.0237286513793229,0.439314511543171,0.38465250140928,0.131269546114368,0.0210347895538575
41940,26.1978241263975,0.0210496283258589,0.415261951343592,0.394267479853546,0.151489311834856,0.0179316286421471
41980,27.8992894412123,0.0221224521445576,0.29860260114935,0.392786723017684,0.24609569211895,0.0403925315694583
42420,28.5013125433565,0.018687525652391,0.266013483566222,0.382519189546082,0.281647977698278,0.051131823537028
42540,28.2950337453648,0.0188549935052544,0.317987133273699,0.368657795572164,0.234167840291768,0.060332237357115
42644,26.9715244676343,0.0218357463027003,0.360224947414756,0.402051467321063,0.18577331384243,0.0301145251190502
43340,28.8729213466418,0.0151128147439581,0.249252775048081,0.401518378805442,0.265757406188545,0.0683586252139737
43524,26.6450097288978,0.0160786622157544,0.368314226639194,0.423965515174942,0.171952634481803,0.019688961488307
43580,28.5529407458776,0.0125375638054808,0.271803007735238,0.398431912658196,0.263855055018247,0.0533724607828386
43620,27.7210119521058,0.0100537362522279,0.327201920306737,0.390220601226574,0.236756922670132,0.0357668195443282
43780,28.2208993686862,0.0225980368119691,0.260420592138695,0.412529289512881,0.259077359452883,0.0453747220835715
43900,28.2201497662027,0.0170402837971662,0.310530718721272,0.373706707844591,0.240254461250464,0.0584678283865067
44060,27.8250681833673,0.0177060584585477,0.331062445153181,0.374640456414013,0.228601522757667,0.0479895172165913
44140,27.3396045665104,0.023270266627795,0.330859020124208,0.403211339570224,0.20807894415402,0.0345804295237525
45060,28.1937470263845,0.0207085779969391,0.288005365297895,0.398609372683271,0.233293247627889,0.0593834363940064
45220,27.7346307146816,0.0253202901241208,0.342967085940391,0.340148116188387,0.238794459536335,0.0527700482107671
45300,27.642065439324,0.0196917023108361,0.315523034872319,0.415173423612557,0.209714854701272,0.0398969845030161
45780,28.4402915127932,0.023041570251923,0.281106073314915,0.381297257540573,0.266428219960158,0.0481268789324314
45820,28.8407806336738,0.0172962181102313,0.27086354404698,0.395382535303114,0.256307493958626,0.0601502085810487
46140,28.3428395153064,0.0142628631138116,0.290471911297686,0.392838557074125,0.250089719126483,0.0523369493878953
46220,28.2187534717583,0.015363332137011,0.301563147120542,0.3682946117839,0.263875550077396,0.0509033588811508
46540,28.0267403907556,0.0257410990781388,0.267194945794766,0.407168771555248,0.255561516503121,0.0443336670687252
